Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](TimeStep),ROOM1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](TimeStep) 
 01/16  15:00:00,18.8,20.999999999999996,1848791.161057895,0.0 
 01/16  16:00:00,17.3,21.0,1354216.4767182334,0.0 
 01/16  17:00:00,17.4,21.000000000000004,1006631.6168279327,0.0 
 01/16  18:00:00,17.3,21.000000000000004,809497.2379660064,0.0 
 01/16  19:00:00,17.1,21.0,888304.1648618252,0.0 
 01/16  20:00:00,16.0,21.0,795481.7497861288,0.0 
 01/16  21:00:00,13.9,21.000000000000004,785228.7644377786,0.0 
 01/16  22:00:00,13.5,21.0,842781.5907738846,0.0 
 01/16  23:00:00,11.9,21.000000000000004,1089814.7738374895,0.0 
 01/16  24:00:00,10.5,20.999999999999996,1243691.5974322136,0.0 
 01/17  01:00:00,10.1,21.0,1393303.6890812193,0.0 
 01/17  02:00:00,9.6,21.000000000000004,1623839.9192286476,0.0 
 01/17  03:00:00,9.7,21.0,1885127.189517995,0.0 
 01/17  04:00:00,8.2,21.0,2173399.390755227,0.0 
 01/17  05:00:00,8.2,20.999999999999996,2467088.919015393,0.0 
 01/17  06:00:00,8.1,20.999999999999993,2769442.5996797923,0.0 
 01/17  07:00:00,8.1,21.0,3075278.9893456204,0.0 
 01/17  08:00:00,7.3,21.0,3383598.0081224507,0.0 
 01/17  09:00:00,8.2,21.0,3054589.222096734,0.0 
 01/17  10:00:00,10.8,21.0,3012140.017159559,0.0 
 01/17  11:00:00,16.0,21.0,2813579.936109422,0.0 
 01/17  12:00:00,17.1,21.000000000000004,2521886.6520665525,0.0 
 01/17  13:00:00,17.6,21.000000000000004,2062356.2648528542,0.0 
 01/17  14:00:00,20.2,20.999999999999993,1495093.7304000456,0.0 
 01/17  15:00:00,20.1,21.000000000000004,934157.1660626616,0.0 
 01/17  16:00:00,18.4,20.999999999999996,489716.9774979175,0.0 
 01/17  17:00:00,18.2,20.999999999999996,146653.19474794558,0.0 
 01/17  18:00:00,18.1,21.0,24871.862299540044,0.0 
 01/17  19:00:00,16.8,21.000000000000004,189436.7756442347,0.0 
 01/17  20:00:00,14.5,21.000000000000004,146643.4778290792,0.0 
 01/17  21:00:00,11.4,21.0,185176.0425004348,0.0 
 01/17  22:00:00,11.2,21.0,265932.25765676616,0.0 
 01/17  23:00:00,9.6,21.0,586350.9917496351,0.0 
 01/17  24:00:00,9.2,21.0,827747.6657735831,0.0 
 01/18  01:00:00,9.0,21.0,1074794.531803031,0.0 
 01/18  02:00:00,7.6,21.000000000000004,1373040.3869982897,0.0 
 01/18  03:00:00,7.7,20.999999999999996,1689297.8090423665,0.0 
 01/18  04:00:00,6.8,21.0,2041803.2135932797,0.0 
 01/18  05:00:00,7.1,21.0,2397618.30538225,0.0 
 01/18  06:00:00,7.2,21.0,2757734.006248653,0.0 
 01/18  07:00:00,7.2,20.999999999999996,3113552.9461486563,0.0 
 01/18  08:00:00,6.9,21.000000000000004,3459776.2447749027,0.0 
 01/18  09:00:00,8.2,20.999999999999996,3170320.2575097186,0.0 
 01/18  10:00:00,10.2,21.0,3145704.366734027,0.0 
 01/18  11:00:00,16.0,20.999999999999996,2944919.0761645106,0.0 
 01/18  12:00:00,17.2,20.999999999999996,2648501.6362919193,0.0 
 01/18  13:00:00,17.2,20.999999999999993,2180443.6624923474,0.0 
 01/18  14:00:00,19.8,21.0,1598757.4690877895,0.0 
 01/18  15:00:00,20.4,21.0,1022696.8475513284,0.0 
 01/18  16:00:00,18.4,21.0,612402.3919604496,0.0 
 01/18  17:00:00,18.5,20.999999999999993,330552.935923366,0.0 
 01/18  18:00:00,18.6,21.000000000000004,134734.36532984924,0.0 
 01/18  19:00:00,18.2,21.000000000000004,276355.17953207326,0.0 
 01/18  20:00:00,16.0,21.0,217021.0982388613,0.0 
 01/18  21:00:00,13.4,21.0,228286.26987266287,0.0 
 01/18  22:00:00,13.1,20.999999999999996,279238.39682886074,0.0 
 01/18  23:00:00,11.8,21.0,548269.0978915328,0.0 
 01/18  24:00:00,11.3,20.999999999999996,733635.1231469718,0.0 
 01/19  01:00:00,11.4,20.999999999999996,911105.1811302465,0.0 
 01/19  02:00:00,11.2,21.0,1136125.4012923779,0.0 
 01/19  03:00:00,10.9,21.000000000000004,1358839.7831764955,0.0 
 01/19  04:00:00,10.9,21.0,1597132.4624694465,0.0 
 01/19  05:00:00,11.0,21.0,1831515.5927455905,0.0 
 01/19  06:00:00,11.3,21.0,2063985.4914344691,0.0 
 01/19  07:00:00,10.9,20.999999999999996,2295030.9804417756,0.0 
 01/19  08:00:00,10.6,21.0,2519982.5063268915,0.0 
 01/19  09:00:00,11.6,21.000000000000004,2154900.4371781773,0.0 
 01/19  10:00:00,12.7,21.0,2083370.113384465,0.0 
 01/19  11:00:00,18.1,20.999999999999996,1860992.6889606765,0.0 
 01/19  12:00:00,19.5,21.000000000000004,1582397.6693811575,0.0 
 01/19  13:00:00,20.0,21.0,1212772.9032772873,0.0 
 01/19  14:00:00,22.1,21.0,812125.4078052705,0.0 
 01/19  15:00:00,22.0,21.0,444633.5587954614,0.0 
 01/19  16:00:00,19.7,20.999999999999996,152505.79921258212,0.0 
 01/19  17:00:00,19.5,21.214936848563205,0.0,0.0 
 01/19  18:00:00,19.1,21.47609282548313,0.0,0.0 
 01/19  19:00:00,18.3,21.25049233656597,0.0,0.0 
 01/19  20:00:00,16.0,21.214768653155602,0.0,0.0 
 01/19  21:00:00,13.3,21.214791520340874,0.0,0.0 
 01/19  22:00:00,13.1,21.088767519890215,0.0,0.0 
 01/19  23:00:00,10.9,21.001226959974506,222873.0496033258,0.0 
 01/19  24:00:00,10.6,21.00002678069399,386823.5554433941,0.0 
 01/20  01:00:00,10.7,21.000000793123153,575953.0266246566,0.0 
 01/20  02:00:00,10.7,21.000000031805207,825041.3530347424,0.0 
 01/20  03:00:00,11.1,21.00000000158082,1072449.3073936282,0.0 
 01/20  04:00:00,11.0,21.000000000091223,1347537.1299722767,0.0 
 01/20  05:00:00,11.1,21.000000000005965,1613987.11359154,0.0 
 01/20  06:00:00,12.1,21.000000000000433,1867393.1059135047,0.0 
 01/20  07:00:00,12.4,21.00000000000003,2104970.3477063994,0.0 
 01/20  08:00:00,13.1,21.000000000000004,2325113.5812766566,0.0 
 01/20  09:00:00,13.3,21.0,2100495.9962357595,0.0 
 01/20  10:00:00,13.2,21.0,2165980.6547021708,0.0 
 01/20  11:00:00,17.1,21.000000000000004,2095633.3099772127,0.0 
 01/20  12:00:00,19.0,21.0,1880383.4319371344,0.0 
 01/20  13:00:00,19.4,20.999999999999996,1562674.6838853057,0.0 
 01/20  14:00:00,22.8,20.999999999999996,1175027.9564784078,0.0 
 01/20  15:00:00,22.9,21.0,705340.0900087763,0.0 
 01/20  16:00:00,20.5,20.999999999999996,310879.80189907283,0.0 
 01/20  17:00:00,20.2,21.0,29898.962870476316,0.0 
 01/20  18:00:00,18.8,21.169070257293114,0.0,0.0 
 01/20  19:00:00,17.5,21.000337081960087,31987.95767151515,0.0 
 01/20  20:00:00,16.2,21.000000223908156,10816.793549955397,0.0 
 01/20  21:00:00,14.3,21.01346688658989,0.0,0.0 
 01/20  22:00:00,14.0,21.00003975474946,46093.961496839605,0.0 
 01/20  23:00:00,12.7,21.000000686813593,262856.0281481698,0.0 
 01/20  24:00:00,13.1,21.00000001593301,415388.5121969599,0.0 
 01/21  01:00:00,13.0,21.000000000471733,564051.5296404123,0.0 
 01/21  02:00:00,12.4,21.000000000017998,743261.760094192,0.0 
 01/21  03:00:00,12.5,21.000000000000796,951009.0263614684,0.0 
 01/21  04:00:00,12.4,21.000000000000043,1161409.3094332404,0.0 
 01/21  05:00:00,12.4,21.0,1371698.9531347533,0.0 
 01/21  06:00:00,13.1,21.0,1574893.5176122263,0.0 
 01/21  07:00:00,13.3,21.0,1771963.9776792838,0.0 
 01/21  08:00:00,14.1,21.000000000000004,1953841.2759740953,0.0 
 01/21  09:00:00,12.8,21.0,1786121.1723264977,0.0 
 01/21  10:00:00,12.5,21.0,1900102.517426149,0.0 
 01/21  11:00:00,15.3,20.999999999999996,1904361.8437639899,0.0 
 01/21  12:00:00,16.3,21.0,1879341.3233311905,0.0 
 01/21  13:00:00,16.8,21.000000000000004,1793136.2442063065,0.0 
 01/21  14:00:00,18.0,20.999999999999996,1625823.708195467,0.0 
 01/21  15:00:00,18.2,21.0,1434811.412304165,0.0 
 01/21  16:00:00,18.5,21.0,1257991.4094939383,0.0 
 01/21  17:00:00,17.9,20.999999999999996,1085053.0631064707,0.0 
 01/21  18:00:00,17.8,21.0,947396.4656994005,0.0 
 01/21  19:00:00,18.5,21.0,1102081.3454769072,0.0 
 01/21  20:00:00,17.5,21.0,1058262.4230234404,0.0 
 01/21  21:00:00,15.8,21.000000000000004,1055521.503929963,0.0 
 01/21  22:00:00,15.2,21.0,1082217.604446413,0.0 
 01/21  23:00:00,13.8,21.0,1278456.4447633403,0.0 
 01/21  24:00:00,14.1,21.000000000000004,1363553.1020400745,0.0 
 01/22  01:00:00,14.1,21.0,1444876.6192230363,0.0 
 01/22  02:00:00,13.9,21.0,1567284.5685719782,0.0 
 01/22  03:00:00,14.0,21.0,1693723.2980387972,0.0 
 01/22  04:00:00,12.5,20.999999999999996,1835466.5160862617,0.0 
 01/22  05:00:00,12.3,21.000000000000004,1971474.5413992517,0.0 
 01/22  06:00:00,12.2,21.0,2108415.2203353383,0.0 
 01/22  07:00:00,12.0,21.0,2247185.066856884,0.0 
 01/22  08:00:00,11.7,21.000000000000004,2384355.7532603913,0.0 
 01/22  09:00:00,11.6,21.0,2178053.707516705,0.0 
 01/22  10:00:00,11.4,21.0,2290002.0894086966,0.0 
 01/22  11:00:00,11.8,21.0,2353571.013992294,0.0 
 01/22  12:00:00,11.8,20.999999999999996,2386874.117796216,0.0 
 01/22  13:00:00,11.4,21.0,2398720.9446758092,0.0 
 01/22  14:00:00,11.6,20.999999999999996,2442191.48860288,0.0 
 01/22  15:00:00,11.7,20.999999999999996,2444166.0142765823,0.0 
 01/22  16:00:00,11.8,21.0,2397756.872658447,0.0 
 01/22  17:00:00,12.1,21.000000000000004,2349741.9163803905,0.0 
 01/22  18:00:00,12.5,21.0,2394731.2163396133,0.0 
 01/22  19:00:00,13.0,20.999999999999996,2672824.232017181,0.0 
 01/22  20:00:00,12.5,20.999999999999996,2719292.8481092355,0.0 
 01/22  21:00:00,11.4,21.000000000000004,2791600.2577198427,0.0 
 01/22  22:00:00,10.7,20.999999999999996,2890378.6922093173,0.0 
 01/22  23:00:00,9.9,21.000000000000004,3144895.6918175537,0.0 
 01/22  24:00:00,9.7,21.000000000000004,3292877.670271175,0.0 
 01/23  01:00:00,9.7,20.999999999999996,3430286.153792259,0.0 
 01/23  02:00:00,8.5,20.999999999999996,3620623.0492490064,0.0 
 01/23  03:00:00,8.4,20.999999999999993,3816954.3944944083,0.0 
 01/23  04:00:00,7.8,20.999999999999993,4022661.0356257525,0.0 
 01/23  05:00:00,7.7,21.000000000000004,4230752.449182387,0.0 
 01/23  06:00:00,7.9,21.0,4439213.748540026,0.0 
 01/23  07:00:00,7.9,20.999999999999993,4648417.6532503255,0.0 
 01/23  08:00:00,8.1,21.0,4848989.976850073,0.0 
 01/23  09:00:00,9.1,20.999999999999996,4494354.553476606,0.0 
 01/23  10:00:00,10.5,21.0,4375042.268800714,0.0 
 01/23  11:00:00,14.5,21.0,4098919.756207473,0.0 
 01/23  12:00:00,16.6,21.000000000000004,3707477.3086996563,0.0 
 01/23  13:00:00,16.5,20.999999999999996,3180010.334859954,0.0 
 01/23  14:00:00,18.0,21.000000000000004,2571760.8881475925,0.0 
 01/23  15:00:00,18.2,21.000000000000004,1956442.5367598622,0.0 
 01/23  16:00:00,17.3,21.000000000000004,1428649.365239542,0.0 
 01/23  17:00:00,16.8,20.999999999999996,1040086.9271390958,0.0 
 01/23  18:00:00,16.2,21.0,864980.8484689881,0.0 
 01/23  19:00:00,15.2,20.999999999999996,961367.67741423,0.0 
 01/23  20:00:00,14.0,21.0,873712.4521651377,0.0 
 01/23  21:00:00,11.4,21.0,888101.0208699213,0.0 
 01/23  22:00:00,11.5,21.000000000000004,966782.5970591505,0.0 
 01/23  23:00:00,10.6,21.000000000000004,1246146.4833536574,0.0 
 01/23  24:00:00,10.0,21.0,1438152.2964178892,0.0 
 01/24  01:00:00,9.8,21.0,1640586.649503137,0.0 
 01/24  02:00:00,9.4,21.0,1904406.5142451986,0.0 
 01/24  03:00:00,8.6,21.0,2178594.767128336,0.0 
 01/24  04:00:00,7.9,21.000000000000004,2466833.286449778,0.0 
 01/24  05:00:00,7.8,21.000000000000004,2758772.9385371576,0.0 
 01/24  06:00:00,8.2,20.999999999999996,3055218.14985514,0.0 
 01/24  07:00:00,8.2,21.000000000000004,3357190.9341087937,0.0 
 01/24  08:00:00,7.8,21.0,3656362.7105975533,0.0 
 01/24  09:00:00,8.8,21.000000000000004,3346739.42487567,0.0 
 01/24  10:00:00,10.6,21.0,3311540.787448044,0.0 
 01/24  11:00:00,15.5,21.0,3100338.2315000226,0.0 
 01/24  12:00:00,16.8,20.999999999999996,2763725.171927963,0.0 
 01/24  13:00:00,17.0,21.000000000000007,2271255.3386207432,0.0 
 01/24  14:00:00,18.6,21.0,1686418.3819595587,0.0 
 01/24  15:00:00,18.6,21.000000000000004,1110043.6602939488,0.0 
 01/24  16:00:00,17.0,21.000000000000004,649408.4833419911,0.0 
 01/24  17:00:00,16.5,20.999999999999996,332370.62634967774,0.0 
 01/24  18:00:00,16.0,21.000000000000004,186960.5966132514,0.0 
 01/24  19:00:00,15.7,21.0,344119.79613097705,0.0 
 01/24  20:00:00,14.2,21.0,302634.3478042319,0.0 
 01/24  21:00:00,12.0,21.0,344159.2179659519,0.0 
 01/24  22:00:00,11.5,21.0,430134.5741604553,0.0 
 01/24  23:00:00,10.1,21.0,749814.988112197,0.0 
 01/24  24:00:00,9.9,21.0,983204.9546918848,0.0 
 01/25  01:00:00,9.7,21.0,1212643.6384787234,0.0 
 01/25  02:00:00,9.4,21.0,1489686.8807347803,0.0 
 01/25  03:00:00,8.9,21.0,1798724.6006190013,0.0 
 01/25  04:00:00,10.0,20.999999999999996,2103730.7499930705,0.0 
 01/25  05:00:00,10.0,21.0,2405429.378199073,0.0 
 01/25  06:00:00,10.2,21.000000000000004,2686839.813989367,0.0 
 01/25  07:00:00,10.5,21.0,2939982.9484648397,0.0 
 01/25  08:00:00,10.6,21.0,3166842.3371602115,0.0 
 01/25  09:00:00,10.2,20.999999999999996,2972748.4148747027,0.0 
 01/25  10:00:00,10.4,21.0,2965046.1628753855,0.0 
 01/25  11:00:00,14.1,20.999999999999996,2782886.5431959666,0.0 
 01/25  12:00:00,14.8,21.0,2534466.9793997197,0.0 
 01/25  13:00:00,14.8,20.999999999999996,2161825.180363013,0.0 
 01/25  14:00:00,16.6,21.0,1724330.476207267,0.0 
 01/25  15:00:00,16.9,21.0,1274165.0298797658,0.0 
 01/25  16:00:00,15.7,21.0,894688.0308333933,0.0 
 01/25  17:00:00,15.2,21.0,605038.7759636088,0.0 
 01/25  18:00:00,14.6,20.999999999999996,515797.41324962705,0.0 
 01/25  19:00:00,13.8,21.0,668396.5035916715,0.0 
 01/25  20:00:00,12.2,21.0,642728.1393343888,0.0 
 01/25  21:00:00,10.1,21.000000000000004,701964.0758403233,0.0 
 01/25  22:00:00,9.5,21.0,836306.5098621907,0.0 
 01/25  23:00:00,7.7,21.0,1177359.3348231076,0.0 
 01/25  24:00:00,7.5,21.0,1417304.2956658406,0.0 
 01/26  01:00:00,7.3,20.999999999999996,1691872.0737372502,0.0 
 01/26  02:00:00,6.4,20.999999999999996,2034551.4463703525,0.0 
 01/26  03:00:00,6.3,21.000000000000004,2394333.5277787712,0.0 
 01/26  04:00:00,5.9,21.000000000000004,2768059.0610542777,0.0 
 01/26  05:00:00,5.8,20.999999999999996,3144059.9345138096,0.0 
 01/26  06:00:00,6.5,21.0,3514162.903376336,0.0 
 01/26  07:00:00,6.6,21.0,3878970.80489615,0.0 
 01/26  08:00:00,6.5,20.999999999999996,4228807.661321094,0.0 
 01/26  09:00:00,7.1,20.999999999999996,3954237.784022253,0.0 
 01/26  10:00:00,8.1,20.999999999999993,3932964.096673449,0.0 
 01/26  11:00:00,13.4,21.0,3734312.764058469,0.0 
 01/26  12:00:00,15.3,21.0,3405385.196522115,0.0 
 01/26  13:00:00,15.5,21.0,2909287.18488374,0.0 
 01/26  14:00:00,17.0,20.999999999999996,2294156.9567522365,0.0 
 01/26  15:00:00,17.1,21.0,1683249.3697153125,0.0 
 01/26  16:00:00,16.0,21.0,1157004.1645809878,0.0 
 01/26  17:00:00,15.8,20.999999999999996,789674.109525189,0.0 
 01/26  18:00:00,15.5,21.000000000000004,649375.7025227408,0.0 
 01/26  19:00:00,14.9,21.0,768259.1443490981,0.0 
 01/26  20:00:00,12.7,21.0,722035.2572045511,0.0 
 01/26  21:00:00,10.6,20.999999999999996,770963.7603441909,0.0 
 01/26  22:00:00,10.5,21.0,901370.4606270136,0.0 
 01/26  23:00:00,9.2,21.0,1245018.969900074,0.0 
 01/26  24:00:00,8.9,21.000000000000004,1492114.398053255,0.0 
 01/27  01:00:00,8.8,21.000000000000004,1747322.299707465,0.0 
 01/27  02:00:00,7.5,21.000000000000004,2077577.6469307123,0.0 
 01/27  03:00:00,7.5,21.0,2412269.9895001957,0.0 
 01/27  04:00:00,6.9,21.000000000000004,2761211.058597068,0.0 
 01/27  05:00:00,6.5,21.000000000000004,3110500.505842047,0.0 
 01/27  06:00:00,6.8,21.000000000000007,3454451.349236417,0.0 
 01/27  07:00:00,6.7,21.0,3798639.8776493273,0.0 
 01/27  08:00:00,7.3,20.999999999999993,4128909.6784415464,0.0 
 01/27  09:00:00,8.4,21.000000000000004,3960884.1820178656,0.0 
 01/27  10:00:00,8.8,21.0,4073517.8964035367,0.0 
 01/27  11:00:00,11.9,21.0,4032206.5574638266,0.0 
 01/27  12:00:00,15.0,21.0,3831149.2936910954,0.0 
 01/27  13:00:00,16.0,21.0,3463675.040868096,0.0 
 01/27  14:00:00,17.0,21.0,3039233.727420149,0.0 
 01/27  15:00:00,17.0,21.0,2515102.3080478865,0.0 
 01/27  16:00:00,17.0,21.000000000000007,1978696.5136727598,0.0 
 01/27  17:00:00,15.0,21.0,1575781.650550446,0.0 
 01/27  18:00:00,14.0,21.000000000000004,1412614.557102144,0.0 
 01/27  19:00:00,13.0,21.0,1521508.995743091,0.0 
 01/27  20:00:00,12.0,20.999999999999996,1466878.7669821132,0.0 
 01/27  21:00:00,11.0,20.999999999999996,1521995.5384489459,0.0 
 01/27  22:00:00,9.7,20.999999999999996,1668486.27778259,0.0 
 01/27  23:00:00,8.5,21.000000000000004,2020474.258417937,0.0 
 01/27  24:00:00,8.2,20.999999999999996,2284513.6763586854,0.0 
 01/28  01:00:00,8.1,21.0,2552623.7668793937,0.0 
 01/28  02:00:00,7.1,21.0,2876278.27465257,0.0 
 01/28  03:00:00,8.0,21.0,3201117.7768006865,0.0 
 01/28  04:00:00,5.0,21.000000000000004,3549297.612855319,0.0 
 01/28  05:00:00,6.0,21.0,3876177.434411857,0.0 
 01/28  06:00:00,7.0,20.999999999999996,4207030.469003894,0.0 
 01/28  07:00:00,7.0,21.0,4537111.916959248,0.0 
 01/28  08:00:00,7.0,21.000000000000004,4772920.761789473,0.0 
 01/28  09:00:00,7.1,21.0,4500060.3569924915,0.0 
 01/28  10:00:00,8.4,21.0,4433153.1956483675,0.0 
 01/28  11:00:00,15.0,21.0,4169524.41928183,0.0 
 01/28  12:00:00,17.0,20.999999999999996,3784441.824503767,0.0 
 01/28  13:00:00,18.0,20.999999999999996,3214590.679287788,0.0 
 01/28  14:00:00,18.0,21.0,2532369.2759172968,0.0 
 01/28  15:00:00,19.0,21.0,1836784.743355965,0.0 
 01/28  16:00:00,18.0,21.000000000000004,1243126.421814878,0.0 
 01/28  17:00:00,16.0,21.000000000000004,829276.0051876343,0.0 
 01/28  18:00:00,15.0,21.000000000000007,667215.9618850735,0.0 
 01/28  19:00:00,12.0,21.000000000000004,771936.4935842153,0.0 
 01/28  20:00:00,13.0,20.999999999999996,707893.1440982999,0.0 
 01/28  21:00:00,12.0,21.000000000000004,765730.1706853315,0.0 
 01/28  22:00:00,10.0,21.0,917156.1009522735,0.0 
 01/28  23:00:00,10.0,20.999999999999996,1260514.2799631122,0.0 
 01/28  24:00:00,10.0,21.0,1506967.973310547,0.0 
 01/29  01:00:00,10.0,21.000000000000004,1761420.976389023,0.0 
 01/29  02:00:00,7.8,21.0,2090302.2805367643,0.0 
 01/29  03:00:00,8.0,21.0,2419286.5893592914,0.0 
 01/29  04:00:00,7.0,21.0,2764527.567823623,0.0 
 01/29  05:00:00,7.0,20.999999999999996,3111718.1151217185,0.0 
 01/29  06:00:00,8.0,20.999999999999996,3455694.071138027,0.0 
 01/29  07:00:00,8.0,21.0,3800058.6982182013,0.0 
 01/29  08:00:00,6.0,21.0,4060659.4690608564,0.0 
 01/29  09:00:00,7.3,20.999999999999996,3800845.082520017,0.0 
 01/29  10:00:00,9.0,20.999999999999996,3775951.2851655674,0.0 
 01/29  11:00:00,16.0,21.0,3555971.5371543528,0.0 
 01/29  12:00:00,18.0,21.0,3216572.059145908,0.0 
 01/29  13:00:00,20.0,21.0,2680728.8148380658,0.0 
 01/29  14:00:00,20.0,21.0,2028213.5675966819,0.0 
 01/29  15:00:00,20.0,21.0,1356523.7076227665,0.0 
 01/29  16:00:00,19.0,21.0,796179.3197879021,0.0 
 01/29  17:00:00,17.5,20.999999999999996,419362.9124970543,0.0 
 01/29  18:00:00,16.0,21.000000000000004,231482.2346706313,0.0 
 01/29  19:00:00,14.5,21.0,346860.2676682782,0.0 
 01/29  20:00:00,13.0,20.999999999999996,294401.6585329744,0.0 
 01/29  21:00:00,12.0,21.0,325812.45695064834,0.0 
 01/29  22:00:00,12.0,21.000000000000004,428306.03564222186,0.0 
 01/29  23:00:00,11.0,21.0,767413.6328239695,0.0 
 01/29  24:00:00,10.0,21.0,1015944.0725386146,0.0 
 01/30  01:00:00,9.0,21.0,1259459.024702634,0.0 
 01/30  02:00:00,8.8,21.0,1537575.916289604,0.0 
 01/30  03:00:00,8.6,21.0,1863376.4389137912,0.0 
 01/30  04:00:00,8.4,21.0,2193984.0310587175,0.0 
 01/30  05:00:00,8.2,21.0,2526096.672923809,0.0 
 01/30  06:00:00,8.0,21.0,2849511.2473055613,0.0 
 01/30  07:00:00,8.5,21.0,3159060.426569832,0.0 
 01/30  08:00:00,7.0,21.0,3458541.7348690354,0.0 
 01/30  09:00:00,11.0,21.000000000000004,3337905.699759738,0.0 
 01/30  10:00:00,10.0,21.000000000000004,3497411.8245416027,0.0 
 01/30  11:00:00,15.0,21.0,3482502.849846611,0.0 
 01/30  12:00:00,16.0,20.999999999999996,3412770.999634609,0.0 
 01/30  13:00:00,16.0,21.000000000000004,3243877.008449284,0.0 
 01/30  14:00:00,16.0,21.0,3001427.2017456656,0.0 
 01/30  15:00:00,16.0,21.0,2729894.1799224783,0.0 
 01/30  16:00:00,15.0,21.0,2455145.4791544066,0.0 
 01/30  17:00:00,14.0,21.0,2218341.495419744,0.0 
 01/30  18:00:00,14.0,20.999999999999996,2040348.9130827591,0.0 
 01/30  19:00:00,12.0,21.0,2214796.1559573337,0.0 
 01/30  20:00:00,12.0,21.0,2189575.3701155307,0.0 
 01/30  21:00:00,11.0,21.0,2235577.287743325,0.0 
 01/30  22:00:00,12.0,21.000000000000004,2329563.535196067,0.0 
 01/30  23:00:00,13.0,21.0,2595024.636522773,0.0 
 01/30  24:00:00,12.0,21.000000000000004,2759356.1463542585,0.0 
 01/31  01:00:00,11.0,21.0,2897308.14107238,0.0 
 01/31  02:00:00,11.0,21.0,3069241.1344945747,0.0 
 01/31  03:00:00,11.0,21.0,3238249.484361906,0.0 
 01/31  04:00:00,11.0,20.999999999999996,3405437.140276343,0.0 
 01/31  05:00:00,10.0,21.0,3581434.6901253373,0.0 
 01/31  06:00:00,9.0,21.000000000000004,3748943.778453378,0.0 
 01/31  07:00:00,11.4,20.999999999999996,3902702.532366565,0.0 
 01/31  08:00:00,10.0,20.999999999999996,4034898.515015826,0.0 
 01/31  09:00:00,12.0,21.0,3749476.8598735402,0.0 
 01/31  10:00:00,14.0,20.999999999999996,3705169.6472405815,0.0 
 01/31  11:00:00,16.0,21.0,3479857.620497337,0.0 
 01/31  12:00:00,18.0,20.999999999999996,3207937.2458631517,0.0 
 01/31  13:00:00,19.0,20.999999999999996,2803393.5897042314,0.0 
 01/31  14:00:00,19.0,21.0,2240128.7693453366,0.0 
 01/31  15:00:00,20.0,20.999999999999996,1719289.9491143066,0.0 
 01/31  16:00:00,17.0,20.999999999999996,1340229.6081094588,0.0 
 01/31  17:00:00,17.0,20.999999999999996,1017768.2259309873,0.0 
 01/31  18:00:00,16.0,21.0,867738.069579493,0.0 
 01/31  19:00:00,14.2,21.0,1024285.0190771058,0.0 
 01/31  20:00:00,13.5,21.000000000000007,1093573.9045825813,0.0 
 01/31  21:00:00,13.6,21.0,1296595.654050982,0.0 
 01/31  22:00:00,13.3,21.0,1575998.1141383396,0.0 
 01/31  23:00:00,12.1,21.000000000000004,2032163.6908701363,0.0 
 01/31  24:00:00,11.3,21.000000000000007,2327749.852950865,0.0 
 02/01  01:00:00,10.2,21.0,2621102.4707465656,0.0 
 02/01  02:00:00,9.6,21.0,2906515.5493237637,0.0 
 02/01  03:00:00,9.2,21.000000000000007,3165112.3698428944,0.0 
 02/01  04:00:00,9.0,21.000000000000004,3409837.920416568,0.0 
 02/01  05:00:00,8.8,21.0,3650930.268841407,0.0 
 02/01  06:00:00,8.9,21.0,3889994.788345878,0.0 
 02/01  07:00:00,8.8,20.999999999999996,4127200.127031222,0.0 
 02/01  08:00:00,8.6,21.0,4278055.35754358,0.0 
 02/01  09:00:00,9.4,20.999999999999996,3935576.4297558325,0.0 
 02/01  10:00:00,12.7,21.000000000000004,3814455.2471171394,0.0 
 02/01  11:00:00,19.0,21.0,3494375.100504518,0.0 
 02/01  12:00:00,19.3,20.999999999999996,3066303.424791546,0.0 
 02/01  13:00:00,19.5,21.000000000000004,2453667.7378927474,0.0 
 02/01  14:00:00,20.4,20.999999999999996,1748066.7893199,0.0 
 02/01  15:00:00,20.2,21.0,1118993.9854389918,0.0 
 02/01  16:00:00,18.8,21.0,602854.2151183501,0.0 
 02/01  17:00:00,18.5,21.0,240154.58881084123,0.0 
 02/01  18:00:00,18.3,21.0,58323.4393525061,0.0 
 02/01  19:00:00,17.5,21.0,159147.14553615847,0.0 
 02/01  20:00:00,14.3,20.999999999999996,87317.49098059225,0.0 
 02/01  21:00:00,13.7,21.000000000000004,91812.3707991408,0.0 
 02/01  22:00:00,13.4,21.0,161070.68319401736,0.0 
 02/01  23:00:00,12.0,21.0,409862.48819664936,0.0 
 02/01  24:00:00,12.1,21.0,577788.8333038714,0.0 
 02/02  01:00:00,11.9,21.0,772119.4401993073,0.0 
 02/02  02:00:00,10.6,20.999999999999996,1019477.2042122418,0.0 
 02/02  03:00:00,10.7,21.000000000000004,1268097.7648124679,0.0 
 02/02  04:00:00,9.1,21.000000000000004,1559274.7282820896,0.0 
 02/02  05:00:00,8.7,20.999999999999996,1858106.3180160637,0.0 
 02/02  06:00:00,8.6,20.999999999999996,2167931.38660762,0.0 
 02/02  07:00:00,8.4,20.999999999999996,2487052.135964038,0.0 
